ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2025-03] 14-027-11-000,2025-03,2025,[03] March,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 14-044-02-000,2025-03,2025,[03] March,"Bauko, Mountain Province",[1] Operational,,,,,[A] Operational,B,14-044-02-000,Bauko,Mountain Province,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-044-04-000,2025-03,2025,[03] March,"Bontoc, Mountain Province",[1] Operational,,,,,[A] Operational,B,14-044-04-000,Bontoc,Mountain Province,Cordillera Administrative Region (CAR),Municipality,2nd,CAR,B
[2025-03] 14-032-13-000,2025-03,2025,[03] March,"City of Tabuk, Kalinga",[1] Operational,,,,,[A] Operational,A,14-032-13-000,City of Tabuk,Kalinga,Cordillera Administrative Region (CAR),City,5th,CAR,B
[2025-03] 14-001-06-000,2025-03,2025,[03] March,"Danglas, Abra",[1] Operational,,,,,[A] Operational,B,14-001-06-000,Danglas,Abra,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 14-001-07-000,2025-03,2025,[03] March,"Dolores, Abra",[1] Operational,,,,,[A] Operational,B,14-001-07-000,Dolores,Abra,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 14-027-02-000,2025-03,2025,[03] March,"Hungduan, Ifugao",[1] Operational,,,,,[A] Operational,B,14-027-02-000,Hungduan,Ifugao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-027-05-000,2025-03,2025,[03] March,"Lamut, Ifugao",[1] Operational,,,,,[A] Operational,B,14-027-05-000,Lamut,Ifugao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-081-05-000,2025-03,2025,[03] March,"Luna, Apayao",[1] Operational,,,,,[A] Operational,B,14-081-05-000,Luna,Apayao,Cordillera Administrative Region (CAR),Municipality,2nd,CAR,B
[2025-03] 14-011-11-000,2025-03,2025,[03] March,"Mankayan, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-11-000,Mankayan,Benguet,Cordillera Administrative Region (CAR),Municipality,1st,CAR,B
[2025-03] 14-044-06-000,2025-03,2025,[03] March,"Paracelis, Mountain Province",[1] Operational,,,,,[A] Operational,B,14-044-06-000,Paracelis,Mountain Province,Cordillera Administrative Region (CAR),Municipality,2nd,CAR,B
[2025-03] 14-001-17-000,2025-03,2025,[03] March,"Peñarrubia, Abra",[1] Operational,,,,,[A] Operational,B,14-001-17-000,Peñarrubia,Abra,Cordillera Administrative Region (CAR),Municipality,6th,CAR,B
[2025-03] 14-081-06-000,2025-03,2025,[03] March,"Pudtol, Apayao",[1] Operational,,,,,[A] Operational,B,14-081-06-000,Pudtol,Apayao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-011-12-000,2025-03,2025,[03] March,"Sablan, Benguet",[1] Operational,,,,,[A] Operational,A,14-011-12-000,Sablan,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 14-081-07-000,2025-03,2025,[03] March,"Santa Marcela, Apayao",[1] Operational,,,,,[A] Operational,B,14-081-07-000,Santa Marcela,Apayao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-001-24-000,2025-03,2025,[03] March,"Tayum, Abra",[1] Operational,,,,,[A] Operational,B,14-001-24-000,Tayum,Abra,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 14-011-13-000,2025-03,2025,[03] March,"Tuba, Benguet",[1] Operational,,,,,[A] Operational,A,14-011-13-000,Tuba,Benguet,Cordillera Administrative Region (CAR),Municipality,1st,CAR,B
[2025-03] 14-011-14-000,2025-03,2025,[03] March,"Tublay, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-14-000,Tublay,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 01-028-01-000,2025-03,2025,[03] March,"Adams, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-01-000,Adams,Ilocos Norte,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 01-033-01-000,2025-03,2025,[03] March,"Agoo, La Union",[1] Operational,,,,,[A] Operational,A,01-033-01-000,Agoo,La Union,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-055-02-000,2025-03,2025,[03] March,"Aguilar, Pangasinan",[1] Operational,,,,,[A] Operational,B,01-055-02-000,Aguilar,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-033-02-000,2025-03,2025,[03] March,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2025-03] 01-028-03-000,2025-03,2025,[03] March,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-033-05-000,2025-03,2025,[03] March,"Balaoan, La Union",[1] Operational,,,,,[A] Operational,B,01-033-05-000,Balaoan,La Union,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-055-07-000,2025-03,2025,[03] March,"Balungao, Pangasinan",[1] Operational,,,,,[A] Operational,B,01-055-07-000,Balungao,Pangasinan,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-029-02-000,2025-03,2025,[03] March,"Banayoyo, Ilocos Sur",[1] Operational,,,,,[A] Operational,B,01-029-02-000,Banayoyo,Ilocos Sur,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-028-04-000,2025-03,2025,[03] March,"Bangui, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-04-000,Bangui,Ilocos Norte,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-029-03-000,2025-03,2025,[03] March,"Bantay, Ilocos Sur",[2] Ongoing Testing and Data Build-up,75%,,,,[B] Developmental,B,01-029-03-000,Bantay,Ilocos Sur,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-055-10-000,2025-03,2025,[03] March,"Bautista, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-10-000,Bautista,Pangasinan,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-055-11-000,2025-03,2025,[03] March,"Bayambang, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-11-000,Bayambang,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-033-08-000,2025-03,2025,[03] March,"Burgos, La Union",[1] Operational,,,,,[A] Operational,A,01-033-08-000,Burgos,La Union,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 01-033-09-000,2025-03,2025,[03] March,"Caba, La Union",[1] Operational,,,,,[A] Operational,A,01-033-09-000,Caba,La Union,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-029-07-000,2025-03,2025,[03] March,"Caoayan, Ilocos Sur",[1] Operational,,,,,[A] Operational,A,01-029-07-000,Caoayan,Ilocos Sur,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-028-05-000,2025-03,2025,[03] March,"City of Batac, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-05-000,City of Batac,Ilocos Norte,Region I (Ilocos Region),City,5th,R1,C
[2025-03] 01-029-06-000,2025-03,2025,[03] March,"City of Candon, Ilocos Sur",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,A,01-029-06-000,City of Candon,Ilocos Sur,Region I (Ilocos Region),City,4th,R1,C
[2025-03] 01-028-12-000,2025-03,2025,[03] March,"City of Laoag, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-12-000,City of Laoag,Ilocos Norte,Region I (Ilocos Region),City,3rd,R1,C
[2025-03] 01-028-09-000,2025-03,2025,[03] March,"Dingras, Ilocos Norte",[1] Operational,100%,,,,[A] Operational,A,01-028-09-000,Dingras,Ilocos Norte,Region I (Ilocos Region),Municipality,2nd,R1,C
[2025-03] 01-028-10-000,2025-03,2025,[03] March,"Dumalneg, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-10-000,Dumalneg,Ilocos Norte,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 01-029-11-000,2025-03,2025,[03] March,"Lidlidda, Ilocos Sur",[1] Operational,,,,,[A] Operational,B,01-029-11-000,Lidlidda,Ilocos Sur,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 01-055-26-000,2025-03,2025,[03] March,"Mangaldan, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-26-000,Mangaldan,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-055-28-000,2025-03,2025,[03] March,"Mapandan, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-28-000,Mapandan,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-033-11-000,2025-03,2025,[03] March,"Naguilian, La Union",[2] Ongoing Testing and Data Build-up,80%,,,,[B] Developmental,B,01-033-11-000,Naguilian,La Union,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-028-14-000,2025-03,2025,[03] March,"Nueva Era, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-14-000,Nueva Era,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-028-17-000,2025-03,2025,[03] March,"Pasuquin, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-17-000,Pasuquin,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-028-18-000,2025-03,2025,[03] March,"Piddig, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-18-000,Piddig,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-055-30-000,2025-03,2025,[03] March,"Pozorrubio, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-30-000,Pozorrubio,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-033-13-000,2025-03,2025,[03] March,"Rosario, La Union",[1] Operational,,,,,[A] Operational,B,01-033-13-000,Rosario,La Union,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-029-18-000,2025-03,2025,[03] March,"San Esteban, Ilocos Sur",[1] Operational,,,,,[A] Operational,B,01-029-18-000,San Esteban,Ilocos Sur,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 01-055-33-000,2025-03,2025,[03] March,"San Fabian, Pangasinan",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,A,01-055-33-000,San Fabian,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-029-20-000,2025-03,2025,[03] March,"San Juan, Ilocos Sur",[1] Operational,,,,,[A] Operational,A,01-029-20-000,San Juan,Ilocos Sur,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-055-35-000,2025-03,2025,[03] March,"San Manuel, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-35-000,San Manuel,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-028-20-000,2025-03,2025,[03] March,"San Nicolas, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-20-000,San Nicolas,Ilocos Norte,Region I (Ilocos Region),Municipality,2nd,R1,C
[2025-03] 01-055-36-000,2025-03,2025,[03] March,"San Nicolas, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-36-000,San Nicolas,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-055-38-000,2025-03,2025,[03] March,"Santa Barbara, Pangasinan",[1] Operational,,,,,[A] Operational,A,01-055-38-000,Santa Barbara,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-03] 01-029-28-000,2025-03,2025,[03] March,"Santo Domingo, Ilocos Sur",[1] Operational,,,,,[A] Operational,B,01-029-28-000,Santo Domingo,Ilocos Sur,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-033-17-000,2025-03,2025,[03] March,"Santo Tomas, La Union",[1] Operational,,,,,[A] Operational,A,01-033-17-000,Santo Tomas,La Union,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-055-40-000,2025-03,2025,[03] March,"Santo Tomas, Pangasinan",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,A,01-055-40-000,Santo Tomas,Pangasinan,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-03] 01-028-21-000,2025-03,2025,[03] March,"Sarrat, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-21-000,Sarrat,Ilocos Norte,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-029-30-000,2025-03,2025,[03] March,"Sinait, Ilocos Sur",[1] Operational,,,,,[A] Operational,A,01-029-30-000,Sinait,Ilocos Sur,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-055-41-000,2025-03,2025,[03] March,"Sison, Pangasinan",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,A,01-055-41-000,Sison,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-028-22-000,2025-03,2025,[03] March,"Solsona, Ilocos Norte",[1] Operational,,,,,[A] Operational,A,01-028-22-000,Solsona,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 01-029-32-000,2025-03,2025,[03] March,"Suyo, Ilocos Sur",[1] Operational,,,,,[A] Operational,A,01-029-32-000,Suyo,Ilocos Sur,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-029-33-000,2025-03,2025,[03] March,"Tagudin, Ilocos Sur",[1] Operational,,,,,[A] Operational,A,01-029-33-000,Tagudin,Ilocos Sur,Region I (Ilocos Region),Municipality,2nd,R1,C
[2025-03] 01-033-20-000,2025-03,2025,[03] March,"Tubao, La Union",[1] Operational,,,,,[A] Operational,A,01-033-20-000,Tubao,La Union,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 02-057-01-000,2025-03,2025,[03] March,"Aglipay, Quirino",[1] Operational,,,,,[A] Operational,B,02-057-01-000,Aglipay,Quirino,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-050-15-000,2025-03,2025,[03] March,"Alfonso Castaneda, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,B,02-050-15-000,Alfonso Castaneda,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-01-000,2025-03,2025,[03] March,"Alicia, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-01-000,Alicia,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-050-01-000,2025-03,2025,[03] March,"Ambaguio, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,B,02-050-01-000,Ambaguio,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,5th,R2,D
[2025-03] 02-015-04-000,2025-03,2025,[03] March,"Amulung, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-04-000,Amulung,Cagayan,Region II (Cagayan Valley),Municipality,2nd,R2,D
[2025-03] 02-050-02-000,2025-03,2025,[03] March,"Aritao, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,B,02-050-02-000,Aritao,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,2nd,R2,D
[2025-03] 02-031-03-000,2025-03,2025,[03] March,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-015-06-000,2025-03,2025,[03] March,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-050-04-000,2025-03,2025,[03] March,"Bambang, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,A,02-050-04-000,Bambang,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-05-000,2025-03,2025,[03] March,"Burgos, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-05-000,Burgos,Isabela,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-031-06-000,2025-03,2025,[03] March,"Cabagan, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-06-000,Cabagan,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-057-02-000,2025-03,2025,[03] March,"Cabarroguis, Quirino",[1] Operational,,,,,[A] Operational,B,02-057-02-000,Cabarroguis,Quirino,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-015-10-000,2025-03,2025,[03] March,"Camalaniugan, Cagayan",[1] Operational,,,,,[A] Operational,A,02-015-10-000,Camalaniugan,Cagayan,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-031-14-000,2025-03,2025,[03] March,"City of Ilagan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-14-000,City of Ilagan,Isabela,Region II (Cagayan Valley),City,1st (as Mun),R2,D
[2025-03] 02-057-03-000,2025-03,2025,[03] March,"Diffun, Quirino",[1] Operational,,,,,[A] Operational,B,02-057-03-000,Diffun,Quirino,Region II (Cagayan Valley),Municipality,2nd,R2,D
[2025-03] 02-031-10-000,2025-03,2025,[03] March,"Dinapigue, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-10-000,Dinapigue,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-11-000,2025-03,2025,[03] March,"Divilacan, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-11-000,Divilacan,Isabela,Region II (Cagayan Valley),Municipality,2nd,R2,D
[2025-03] 02-050-07-000,2025-03,2025,[03] March,"Dupax del Norte, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,B,02-050-07-000,Dupax del Norte,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-031-12-000,2025-03,2025,[03] March,"Echague, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-12-000,Echague,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-015-12-000,2025-03,2025,[03] March,"Enrile, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-12-000,Enrile,Cagayan,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-031-13-000,2025-03,2025,[03] March,"Gamu, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-13-000,Gamu,Isabela,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-015-13-000,2025-03,2025,[03] March,"Gattaran, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-13-000,Gattaran,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-15-000,2025-03,2025,[03] March,"Jones, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-15-000,Jones,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-050-09-000,2025-03,2025,[03] March,"Kasibu, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,B,02-050-09-000,Kasibu,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-050-10-000,2025-03,2025,[03] March,"Kayapa, Nueva Vizcaya",[1] Operational,,,,,[A] Operational,B,02-050-10-000,Kayapa,Nueva Vizcaya,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-057-04-000,2025-03,2025,[03] March,"Maddela, Quirino",[1] Operational,,,,,[A] Operational,A,02-057-04-000,Maddela,Quirino,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-19-000,2025-03,2025,[03] March,"Mallig, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-19-000,Mallig,Isabela,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-057-06-000,2025-03,2025,[03] March,"Nagtipunan, Quirino",[1] Operational,,,,,[A] Operational,B,02-057-06-000,Nagtipunan,Quirino,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-21-000,2025-03,2025,[03] March,"Palanan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-21-000,Palanan,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-015-18-000,2025-03,2025,[03] March,"Pamplona, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-18-000,Pamplona,Cagayan,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-015-19-000,2025-03,2025,[03] March,"Peñablanca, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-19-000,Peñablanca,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-24-000,2025-03,2025,[03] March,"Ramon, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-24-000,Ramon,Isabela,Region II (Cagayan Valley),Municipality,2nd,R2,D
[2025-03] 02-031-31-000,2025-03,2025,[03] March,"San Mariano, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-31-000,San Mariano,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-32-000,2025-03,2025,[03] March,"San Mateo, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-32-000,San Mateo,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-015-22-000,2025-03,2025,[03] March,"Sanchez-Mira, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-22-000,Sanchez-Mira,Cagayan,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 02-015-23-000,2025-03,2025,[03] March,"Santa Ana, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-23-000,Santa Ana,Cagayan,Region II (Cagayan Valley),Municipality,2nd,R2,D
[2025-03] 02-031-34-000,2025-03,2025,[03] March,"Santa Maria, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-34-000,Santa Maria,Isabela,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-015-24-000,2025-03,2025,[03] March,"Santa Praxedes, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-24-000,Santa Praxedes,Cagayan,Region II (Cagayan Valley),Municipality,5th,R2,D
[2025-03] 02-015-25-000,2025-03,2025,[03] March,"Santa Teresita, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-25-000,Santa Teresita,Cagayan,Region II (Cagayan Valley),Municipality,4th,R2,D
[2025-03] 02-015-27-000,2025-03,2025,[03] March,"Solana, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-27-000,Solana,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-015-28-000,2025-03,2025,[03] March,"Tuao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-28-000,Tuao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 03-054-02-000,2025-03,2025,[03] March,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-054-03-000,2025-03,2025,[03] March,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-054-04-000,2025-03,2025,[03] March,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-077-01-000,2025-03,2025,[03] March,"Baler, Aurora",[1] Operational,,,,,[A] Operational,B,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-02-000,2025-03,2025,[03] March,"Bongabon, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-02-000,Bongabon,Nueva Ecija,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-071-01-000,2025-03,2025,[03] March,"Botolan, Zambales",[1] Operational,,,,,[A] Operational,A,03-071-01-000,Botolan,Zambales,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-014-06-000,2025-03,2025,[03] March,"Bustos, Bulacan",[1] Operational,,,,,[A] Operational,B,03-014-06-000,Bustos,Bulacan,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-077-02-000,2025-03,2025,[03] March,"Casiguran, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-02-000,Casiguran,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-071-04-000,2025-03,2025,[03] March,"Castillejos, Zambales",[1] Operational,,,,,[A] Operational,A,03-071-04-000,Castillejos,Zambales,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-19-000,2025-03,2025,[03] March,"City of Palayan, Nueva Ecija",[2] Ongoing Testing and Data Build-up,75%,,,,[B] Developmental,B,03-049-19-000,City of Palayan,Nueva Ecija,Region III (Central Luzon),City,5th,R3,E
[2025-03] 03-014-20-000,2025-03,2025,[03] March,"City of San Jose Del Monte, Bulacan",[1] Operational,,,,,[A] Operational,B,03-014-20-000,City of San Jose Del Monte,Bulacan,Region III (Central Luzon),City,1st,R3,E
[2025-03] 03-049-06-000,2025-03,2025,[03] March,"Cuyapo, Nueva Ecija",[1] Operational,,,,,[A] Operational,B,03-049-06-000,Cuyapo,Nueva Ecija,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-077-05-000,2025-03,2025,[03] March,"Dingalan, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-05-000,Dingalan,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-077-06-000,2025-03,2025,[03] March,"Dipaculao, Aurora",[1] Operational,,,,,[A] Operational,B,03-077-06-000,Dipaculao,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-07-000,2025-03,2025,[03] March,"Gabaldon, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-07-000,Gabaldon,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2025-03] 03-049-10-000,2025-03,2025,[03] March,"General Tinio, Nueva Ecija",[1] Operational,,,,,[A] Operational,B,03-049-10-000,General Tinio,Nueva Ecija,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-049-14-000,2025-03,2025,[03] March,"Licab, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-14-000,Licab,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2025-03] 03-008-06-000,2025-03,2025,[03] March,"Limay, Bataan",[1] Operational,,,,,[A] Operational,A,03-008-06-000,Limay,Bataan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-054-09-000,2025-03,2025,[03] March,"Mabalacat City, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-09-000,Mabalacat City,Pampanga,Region III (Central Luzon),City,3rd,R3,E
[2025-03] 03-054-11-000,2025-03,2025,[03] March,"Magalang, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-11-000,Magalang,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-077-07-000,2025-03,2025,[03] March,"Maria Aurora, Aurora",[1] Operational,,,,,[A] Operational,B,03-077-07-000,Maria Aurora,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
